Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
8242	:	1527974114.992	     0.279	0	0	0	0	rescalepx datasets/danbooru/face12135067.jpg
8243	:	1527974115.033	     0.924	0	0	0	0	rescalepx datasets/danbooru/face12135693.jpg
8244	:	1527974115.054	     0.937	0	0	0	0	rescalepx datasets/danbooru/face12135702.jpg
8245	:	1527974115.095	     0.978	0	0	0	0	rescalepx datasets/danbooru/face12135799.png
8246	:	1527974115.110	     0.995	0	0	0	0	rescalepx datasets/danbooru/face12135900.jpg
8247	:	1527974115.271	     0.846	0	0	0	0	rescalepx datasets/danbooru/face12135975.jpg
8248	:	1527974115.958	     0.192	0	0	0	0	rescalepx datasets/danbooru/face12136591.jpg
8249	:	1527974115.991	     0.197	0	0	0	0	rescalepx datasets/danbooru/face12136899.jpg
8250	:	1527974116.074	     0.170	0	0	0	0	rescalepx datasets/danbooru/face12138102.png
8252	:	1527974116.117	     0.189	0	0	0	0	rescalepx datasets/danbooru/face12138428.jpg
8253	:	1527974116.150	     0.191	0	0	0	0	rescalepx datasets/danbooru/face12138592.jpg
8251	:	1527974116.105	     0.290	0	0	0	0	rescalepx datasets/danbooru/face12138120.png
8254	:	1527974116.189	     0.337	0	0	0	0	rescalepx datasets/danbooru/face12138829.jpg
8255	:	1527974116.243	     0.341	0	0	0	0	rescalepx datasets/danbooru/face12139420.jpg
8256	:	1527974116.284	     0.358	0	0	0	0	rescalepx datasets/danbooru/face12139554.jpg
8257	:	1527974116.342	     0.312	0	0	0	0	rescalepx datasets/danbooru/face12139575.png
8258	:	1527974116.383	     0.321	0	0	0	0	rescalepx datasets/danbooru/face12139692.jpg
8259	:	1527974116.526	     0.231	0	0	0	0	rescalepx datasets/danbooru/face12139910.jpg
8260	:	1527974116.583	     0.189	0	0	0	0	rescalepx datasets/danbooru/face12139923.png
8261	:	1527974116.642	     0.153	0	0	0	0	rescalepx datasets/danbooru/face12140602.jpg
8262	:	1527974116.653	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12140992.jpg
8263	:	1527974116.698	     0.148	0	0	0	0	rescalepx datasets/danbooru/face12141034.jpg
8265	:	1527974116.771	     0.216	0	0	0	0	rescalepx datasets/danbooru/face12141826.jpg
8264	:	1527974116.758	     0.288	0	0	0	0	rescalepx datasets/danbooru/face12141268.png
8266	:	1527974116.795	     0.302	0	0	0	0	rescalepx datasets/danbooru/face12142193.jpg
8267	:	1527974116.809	     0.325	0	0	0	0	rescalepx datasets/danbooru/face12142376.jpg
8268	:	1527974116.846	     0.361	0	0	0	0	rescalepx datasets/danbooru/face12142538.jpg
8270	:	1527974117.046	     0.180	0	0	0	0	rescalepx datasets/danbooru/face12143148.png
8271	:	1527974117.098	     0.182	0	0	0	0	rescalepx datasets/danbooru/face12143326.jpg
8269	:	1527974116.960	     0.355	0	0	0	0	rescalepx datasets/danbooru/face12142610.jpg
8272	:	1527974117.135	     0.193	0	0	0	0	rescalepx datasets/danbooru/face12143650.jpg
8273	:	1527974117.207	     0.214	0	0	0	0	rescalepx datasets/danbooru/face12143665.jpg
8274	:	1527974117.226	     0.300	0	0	0	0	rescalepx datasets/danbooru/face12143687.jpg
8276	:	1527974117.314	     0.232	0	0	0	0	rescalepx datasets/danbooru/face12143710.jpg
8277	:	1527974117.327	     0.236	0	0	0	0	rescalepx datasets/danbooru/face12144147.jpg
8278	:	1527974117.370	     0.222	0	0	0	0	rescalepx datasets/danbooru/face12144254.jpg
8275	:	1527974117.280	     0.338	0	0	0	0	rescalepx datasets/danbooru/face12143707.jpg
8279	:	1527974117.526	     0.129	0	0	0	0	rescalepx datasets/danbooru/face12144564.png
8280	:	1527974117.546	     0.127	0	0	0	0	rescalepx datasets/danbooru/face12144736.jpg
8281	:	1527974117.563	     0.125	0	0	0	0	rescalepx datasets/danbooru/face12145162.jpg
8282	:	1527974117.576	     0.147	0	0	0	0	rescalepx datasets/danbooru/face12145176.jpg
8283	:	1527974117.612	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12145229.jpg
8284	:	1527974117.656	     0.146	0	0	0	0	rescalepx datasets/danbooru/face12145464.jpg
8285	:	1527974117.672	     0.226	0	0	0	0	rescalepx datasets/danbooru/face12145861.jpg
8286	:	1527974117.687	     0.279	0	0	0	0	rescalepx datasets/danbooru/face12145893.png
8287	:	1527974117.705	     0.274	0	0	0	0	rescalepx datasets/danbooru/face12146112.jpg
8288	:	1527974117.783	     0.268	0	0	0	0	rescalepx datasets/danbooru/face12146425.png
8289	:	1527974117.801	     0.277	0	0	0	0	rescalepx datasets/danbooru/face12146494.jpg
8290	:	1527974117.898	     0.197	0	0	0	0	rescalepx datasets/danbooru/face12146497.jpg
8291	:	1527974117.966	     0.208	0	0	0	0	rescalepx datasets/danbooru/face12146803.jpg
8293	:	1527974117.991	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12146826.jpg
8292	:	1527974117.978	     0.298	0	0	0	0	rescalepx datasets/danbooru/face12146815.jpg
8294	:	1527974118.078	     0.243	0	0	0	0	rescalepx datasets/danbooru/face12146833.jpg
8295	:	1527974118.095	     0.267	0	0	0	0	rescalepx datasets/danbooru/face12147245.jpg
8296	:	1527974118.132	     0.263	0	0	0	0	rescalepx datasets/danbooru/face12147267.jpg
8297	:	1527974118.247	     0.247	0	0	0	0	rescalepx datasets/danbooru/face12147836.jpg
8298	:	1527974118.267	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12148365.jpg
8299	:	1527974118.322	     0.253	0	0	0	0	rescalepx datasets/danbooru/face12148428.jpg
8300	:	1527974118.363	     0.286	0	0	0	0	rescalepx datasets/danbooru/face12148477.jpg
8302	:	1527974118.495	     0.196	0	0	0	0	rescalepx datasets/danbooru/face12148633.jpg
8303	:	1527974118.522	     0.217	0	0	0	0	rescalepx datasets/danbooru/face12149188.png
8304	:	1527974118.574	     0.192	0	0	0	0	rescalepx datasets/danbooru/face12149626.png
8301	:	1527974118.396	     0.394	0	0	0	0	rescalepx datasets/danbooru/face12148547.png
8306	:	1527974118.690	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12151057.jpg
8305	:	1527974118.600	     0.276	0	0	0	0	rescalepx datasets/danbooru/face12149871.jpg
8307	:	1527974118.706	     0.204	0	0	0	0	rescalepx datasets/danbooru/face12151069.jpg
8308	:	1527974118.766	     0.168	0	0	0	0	rescalepx datasets/danbooru/face12151161.jpg
8309	:	1527974118.778	     0.183	0	0	0	0	rescalepx datasets/danbooru/face12151515.png
8310	:	1527974118.844	     0.129	0	0	0	0	rescalepx datasets/danbooru/face12151698.jpg
8311	:	1527974118.875	     0.134	0	0	0	0	rescalepx datasets/danbooru/face12151808.jpg
8312	:	1527974118.910	     0.148	0	0	0	0	rescalepx datasets/danbooru/face12151983.png
8313	:	1527974118.935	     0.153	0	0	0	0	rescalepx datasets/danbooru/face12152390.jpg
8314	:	1527974118.961	     0.248	0	0	0	0	rescalepx datasets/danbooru/face12152464.jpg
8315	:	1527974118.974	     0.270	0	0	0	0	rescalepx datasets/danbooru/face12152768.jpg
8316	:	1527974119.008	     0.289	0	0	0	0	rescalepx datasets/danbooru/face12152828.png
8317	:	1527974119.057	     0.289	0	0	0	0	rescalepx datasets/danbooru/face12152998.png
8318	:	1527974119.087	     0.275	0	0	0	0	rescalepx datasets/danbooru/face12153311.png
8319	:	1527974119.106	     0.305	0	0	0	0	rescalepx datasets/danbooru/face12153406.jpg
8320	:	1527974119.244	     0.187	0	0	0	0	rescalepx datasets/danbooru/face12153475.jpg
8321	:	1527974119.297	     0.197	0	0	0	0	rescalepx datasets/danbooru/face12153550.png
8322	:	1527974119.346	     0.167	0	0	0	0	rescalepx datasets/danbooru/face12153681.jpg
8323	:	1527974119.362	     0.273	0	0	0	0	rescalepx datasets/danbooru/face12154270.png
8324	:	1527974119.411	     0.325	0	0	0	0	rescalepx datasets/danbooru/face12154958.png
8325	:	1527974119.430	     0.392	0	0	0	0	rescalepx datasets/danbooru/face12155083.jpg
8326	:	1527974119.494	     0.519	0	0	0	0	rescalepx datasets/danbooru/face12155338.jpg
8327	:	1527974119.513	     0.595	0	0	0	0	rescalepx datasets/danbooru/face12156054.jpg
8328	:	1527974119.636	     0.598	0	0	0	0	rescalepx datasets/danbooru/face12156310.png
8329	:	1527974119.736	     0.527	0	0	0	0	rescalepx datasets/danbooru/face12156560.jpg
8330	:	1527974119.822	     0.562	0	0	0	0	rescalepx datasets/danbooru/face12156570.jpg
8331	:	1527974119.979	     0.453	0	0	0	0	rescalepx datasets/danbooru/face12156640.jpg
8332	:	1527974120.107	     0.460	0	0	0	0	rescalepx datasets/danbooru/face12157138.jpg
8333	:	1527974120.234	     0.414	0	0	0	0	rescalepx datasets/danbooru/face12157412.png
8334	:	1527974120.263	     0.433	0	0	0	0	rescalepx datasets/danbooru/face12157740.png
8335	:	1527974120.384	     0.338	0	0	0	0	rescalepx datasets/danbooru/face12157838.jpg
8336	:	1527974120.432	     0.305	0	0	0	0	rescalepx datasets/danbooru/face12158114.jpg
8338	:	1527974120.604	     0.246	0	0	0	0	rescalepx datasets/danbooru/face12158205.jpg
8337	:	1527974120.567	     0.301	0	0	0	0	rescalepx datasets/danbooru/face12158181.jpg
8339	:	1527974120.696	     0.208	0	0	0	0	rescalepx datasets/danbooru/face12158231.jpg
8340	:	1527974120.722	     0.213	0	0	0	0	rescalepx datasets/danbooru/face12158349.png
8341	:	1527974120.736	     0.297	0	0	0	0	rescalepx datasets/danbooru/face12158717.jpg
8342	:	1527974120.781	     0.282	0	0	0	0	rescalepx datasets/danbooru/face12158734.jpg
8343	:	1527974120.867	     0.210	0	0	0	0	rescalepx datasets/danbooru/face12158792.png
8344	:	1527974120.905	     0.200	0	0	0	0	rescalepx datasets/danbooru/face12158873.jpg
8345	:	1527974120.934	     0.200	0	0	0	0	rescalepx datasets/danbooru/face12159077.jpg
8346	:	1527974120.949	     0.227	0	0	0	0	rescalepx datasets/danbooru/face12159099.png
8347	:	1527974121.063	     0.220	0	0	0	0	rescalepx datasets/danbooru/face12159498.jpg
8348	:	1527974121.078	     0.280	0	0	0	0	rescalepx datasets/danbooru/face12159659.jpg
8349	:	1527974121.106	     0.297	0	0	0	0	rescalepx datasets/danbooru/face12160743.jpg
8350	:	1527974121.135	     0.296	0	0	0	0	rescalepx datasets/danbooru/face12161000.jpg
8352	:	1527974121.283	     0.203	0	0	0	0	rescalepx datasets/danbooru/face12161504.jpg
8351	:	1527974121.175	     0.330	0	0	0	0	rescalepx datasets/danbooru/face12161325.jpg
8353	:	1527974121.359	     0.174	0	0	0	0	rescalepx datasets/danbooru/face12161704.png
8354	:	1527974121.402	     0.157	0	0	0	0	rescalepx datasets/danbooru/face12161841.jpg
8356	:	1527974121.476	     0.103	0	0	0	0	rescalepx datasets/danbooru/face12162017.jpg
8355	:	1527974121.432	     0.179	0	0	0	0	rescalepx datasets/danbooru/face12161900.png
8359	:	1527974121.544	     0.096	0	0	0	0	rescalepx datasets/danbooru/face12162560.jpg
8358	:	1527974121.533	     0.141	0	0	0	0	rescalepx datasets/danbooru/face12162461.jpg
8357	:	1527974121.502	     0.210	0	0	0	0	rescalepx datasets/danbooru/face12162264.jpg
8360	:	1527974121.579	     0.150	0	0	0	0	rescalepx datasets/danbooru/face12162842.png
8362	:	1527974121.622	     0.134	0	0	0	0	rescalepx datasets/danbooru/face12162893.png
8363	:	1527974121.673	     0.228	0	0	0	0	rescalepx datasets/danbooru/face12163128.jpg
8361	:	1527974121.610	     0.397	0	0	0	0	rescalepx datasets/danbooru/face12162871.jpg
8364	:	1527974121.712	     0.404	0	0	0	0	rescalepx datasets/danbooru/face12163135.jpg
8365	:	1527974121.728	     0.623	0	0	0	0	rescalepx datasets/danbooru/face12163193.jpg
8366	:	1527974121.748	     0.648	0	0	0	0	rescalepx datasets/danbooru/face12163253.jpg
8367	:	1527974121.902	     0.571	0	0	0	0	rescalepx datasets/danbooru/face12163455.png
8368	:	1527974122.007	     0.515	0	0	0	0	rescalepx datasets/danbooru/face12163775.jpg
8369	:	1527974122.116	     0.419	0	0	0	0	rescalepx datasets/danbooru/face12163796.jpg
8370	:	1527974122.235	     0.348	0	0	0	0	rescalepx datasets/danbooru/face12163871.jpg
8371	:	1527974122.395	     0.239	0	0	0	0	rescalepx datasets/danbooru/face12163944.jpg
8372	:	1527974122.473	     0.175	0	0	0	0	rescalepx datasets/danbooru/face12164454.png
8373	:	1527974122.522	     0.241	0	0	0	0	rescalepx datasets/danbooru/face12164500.jpg
8374	:	1527974122.534	     0.284	0	0	0	0	rescalepx datasets/danbooru/face12164542.jpg
8375	:	1527974122.583	     0.301	0	0	0	0	rescalepx datasets/danbooru/face12165045.jpg
8377	:	1527974122.648	     0.250	0	0	0	0	rescalepx datasets/danbooru/face12165354.jpg
8376	:	1527974122.634	     0.319	0	0	0	0	rescalepx datasets/danbooru/face12165168.jpg
8378	:	1527974122.763	     0.211	0	0	0	0	rescalepx datasets/danbooru/face12165843.jpg
8379	:	1527974122.818	     0.245	0	0	0	0	rescalepx datasets/danbooru/face12165916.png
8380	:	1527974122.883	     0.199	0	0	0	0	rescalepx datasets/danbooru/face12165960.jpg
8381	:	1527974122.898	     0.198	0	0	0	0	rescalepx datasets/danbooru/face12167269.jpg
8382	:	1527974122.914	     0.227	0	0	0	0	rescalepx datasets/danbooru/face12167334.jpg
8383	:	1527974122.975	     0.184	0	0	0	0	rescalepx datasets/danbooru/face12167458.png
8384	:	1527974123.063	     0.133	0	0	0	0	rescalepx datasets/danbooru/face12167473.jpg
8386	:	1527974123.096	     0.153	0	0	0	0	rescalepx datasets/danbooru/face12168258.jpg
8385	:	1527974123.081	     0.224	0	0	0	0	rescalepx datasets/danbooru/face12168100.png
8387	:	1527974123.108	     0.233	0	0	0	0	rescalepx datasets/danbooru/face12168266.jpg
8388	:	1527974123.158	     0.263	0	0	0	0	rescalepx datasets/danbooru/face12168644.jpg
8389	:	1527974123.195	     0.263	0	0	0	0	rescalepx datasets/danbooru/face12168751.jpg
8390	:	1527974123.230	     0.332	0	0	0	0	rescalepx datasets/danbooru/face12169355.jpg
8391	:	1527974123.306	     0.285	0	0	0	0	rescalepx datasets/danbooru/face12169420.jpg
8392	:	1527974123.341	     0.309	0	0	0	0	rescalepx datasets/danbooru/face12169501.jpg
8393	:	1527974123.421	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12169565.jpg
8394	:	1527974123.457	     0.250	0	0	0	0	rescalepx datasets/danbooru/face12169763.jpg
8395	:	1527974123.563	     0.184	0	0	0	0	rescalepx datasets/danbooru/face12170608.jpg
8400	:	1527974123.736	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12171663.jpg
8398	:	1527974123.672	     0.258	0	0	0	0	rescalepx datasets/danbooru/face12171656.jpg
8396	:	1527974123.590	     0.355	0	0	0	0	rescalepx datasets/danbooru/face12170882.jpg
8399	:	1527974123.688	     0.273	0	0	0	0	rescalepx datasets/danbooru/face12171657.jpg
8401	:	1527974123.787	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12171930.jpg
8397	:	1527974123.650	     0.526	0	0	0	0	rescalepx datasets/danbooru/face12171288.png
8402	:	1527974123.929	     0.286	0	0	0	0	rescalepx datasets/danbooru/face12172377.png
8403	:	1527974123.945	     0.286	0	0	0	0	rescalepx datasets/danbooru/face12172663.jpg
8404	:	1527974123.962	     0.295	0	0	0	0	rescalepx datasets/danbooru/face12172882.jpg
8405	:	1527974123.985	     0.286	0	0	0	0	rescalepx datasets/danbooru/face12173008.jpg
8407	:	1527974124.215	     0.103	0	0	0	0	rescalepx datasets/danbooru/face12173670.jpg
8406	:	1527974124.177	     0.177	0	0	0	0	rescalepx datasets/danbooru/face12173310.jpg
8408	:	1527974124.230	     0.138	0	0	0	0	rescalepx datasets/danbooru/face12173755.jpg
8409	:	1527974124.256	     0.151	0	0	0	0	rescalepx datasets/danbooru/face12173910.png
8410	:	1527974124.271	     0.157	0	0	0	0	rescalepx datasets/danbooru/face12173974.jpg
8411	:	1527974124.304	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12174406.png
8412	:	1527974124.353	     0.151	0	0	0	0	rescalepx datasets/danbooru/face12174414.png
8413	:	1527974124.367	     0.240	0	0	0	0	rescalepx datasets/danbooru/face12174593.jpg
8414	:	1527974124.406	     0.228	0	0	0	0	rescalepx datasets/danbooru/face12174802.jpg
8417	:	1527974124.475	     0.180	0	0	0	0	rescalepx datasets/danbooru/face12175189.png
8415	:	1527974124.427	     0.269	0	0	0	0	rescalepx datasets/danbooru/face12174844.jpg
8416	:	1527974124.464	     0.243	0	0	0	0	rescalepx datasets/danbooru/face12175091.jpg
8418	:	1527974124.607	     0.141	0	0	0	0	rescalepx datasets/danbooru/face12176104.png
8419	:	1527974124.634	     0.204	0	0	0	0	rescalepx datasets/danbooru/face12176271.png
8420	:	1527974124.652	     0.207	0	0	0	0	rescalepx datasets/danbooru/face12176314.jpg
8421	:	1527974124.697	     0.274	0	0	0	0	rescalepx datasets/danbooru/face12176439.jpg
8422	:	1527974124.708	     0.355	0	0	0	0	rescalepx datasets/danbooru/face12176956.jpg
8423	:	1527974124.732	     0.387	0	0	0	0	rescalepx datasets/danbooru/face12177192.jpg
8424	:	1527974124.838	     0.294	0	0	0	0	rescalepx datasets/danbooru/face12177541.jpg
8425	:	1527974124.859	     0.361	0	0	0	0	rescalepx datasets/danbooru/face12177582.png
8426	:	1527974124.872	     0.401	0	0	0	0	rescalepx datasets/danbooru/face12177939.jpg
8427	:	1527974125.062	     0.241	0	0	0	0	rescalepx datasets/danbooru/face12178097.jpg
8429	:	1527974125.132	     0.199	0	0	0	0	rescalepx datasets/danbooru/face12178459.jpg
8428	:	1527974125.119	     0.242	0	0	0	0	rescalepx datasets/danbooru/face12178439.png
8430	:	1527974125.219	     0.219	0	0	0	0	rescalepx datasets/danbooru/face12178962.jpg
8431	:	1527974125.273	     0.197	0	0	0	0	rescalepx datasets/danbooru/face12179259.png
8432	:	1527974125.304	     0.216	0	0	0	0	rescalepx datasets/danbooru/face12179268.jpg
8433	:	1527974125.330	     0.223	0	0	0	0	rescalepx datasets/danbooru/face12179514.jpg
8434	:	1527974125.361	     0.207	0	0	0	0	rescalepx datasets/danbooru/face12179618.png
8435	:	1527974125.439	     0.144	0	0	0	0	rescalepx datasets/danbooru/face12179716.jpg
8436	:	1527974125.470	     0.299	0	0	0	0	rescalepx datasets/danbooru/face12179819.jpg
8437	:	1527974125.519	     0.277	0	0	0	0	rescalepx datasets/danbooru/face12179820.jpg
8438	:	1527974125.553	     0.266	0	0	0	0	rescalepx datasets/danbooru/face12179891.jpg
8439	:	1527974125.567	     0.288	0	0	0	0	rescalepx datasets/danbooru/face12180656.jpg
8440	:	1527974125.582	     0.309	0	0	0	0	rescalepx datasets/danbooru/face12180748.jpg
8441	:	1527974125.611	     0.292	0	0	0	0	rescalepx datasets/danbooru/face12181025.jpg
8442	:	1527974125.797	     0.143	0	0	0	0	rescalepx datasets/danbooru/face12181040.png
8443	:	1527974125.818	     0.159	0	0	0	0	rescalepx datasets/danbooru/face12181171.jpg
8444	:	1527974125.854	     0.140	0	0	0	0	rescalepx datasets/danbooru/face12181255.jpg
8446	:	1527974125.902	     0.137	0	0	0	0	rescalepx datasets/danbooru/face12181371.png
8445	:	1527974125.890	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12181343.jpg
8447	:	1527974125.939	     0.136	0	0	0	0	rescalepx datasets/danbooru/face12181640.png
8448	:	1527974125.977	     0.112	0	0	0	0	rescalepx datasets/danbooru/face12182075.png
8450	:	1527974126.020	     0.110	0	0	0	0	rescalepx datasets/danbooru/face12182604.jpg
8449	:	1527974125.995	     0.188	0	0	0	0	rescalepx datasets/danbooru/face12182336.jpg
8451	:	1527974126.051	     0.169	0	0	0	0	rescalepx datasets/danbooru/face12182776.jpg
8452	:	1527974126.075	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12183020.jpg
8453	:	1527974126.089	     0.207	0	0	0	0	rescalepx datasets/danbooru/face12183323.jpg
8455	:	1527974126.183	     0.205	0	0	0	0	rescalepx datasets/danbooru/face12183429.jpg
8454	:	1527974126.126	     0.275	0	0	0	0	rescalepx datasets/danbooru/face12183356.jpg
8456	:	1527974126.221	     0.209	0	0	0	0	rescalepx datasets/danbooru/face12183483.jpg
8457	:	1527974126.247	     0.216	0	0	0	0	rescalepx datasets/danbooru/face12183522.jpg
8458	:	1527974126.297	     0.232	0	0	0	0	rescalepx datasets/danbooru/face12184023.jpg
8459	:	1527974126.343	     0.213	0	0	0	0	rescalepx datasets/danbooru/face12184141.jpg
8460	:	1527974126.401	     0.216	0	0	0	0	rescalepx datasets/danbooru/face12184208.jpg
8461	:	1527974126.430	     0.200	0	0	0	0	rescalepx datasets/danbooru/face12184421.jpg
8462	:	1527974126.463	     0.243	0	0	0	0	rescalepx datasets/danbooru/face12184561.jpg
8463	:	1527974126.529	     0.192	0	0	0	0	rescalepx datasets/danbooru/face12184897.png
8464	:	1527974126.557	     0.177	0	0	0	0	rescalepx datasets/danbooru/face12185041.jpg
8465	:	1527974126.617	     0.172	0	0	0	0	rescalepx datasets/danbooru/face12185328.jpg
8466	:	1527974126.631	     0.260	0	0	0	0	rescalepx datasets/danbooru/face12185999.jpg
8467	:	1527974126.648	     0.253	0	0	0	0	rescalepx datasets/danbooru/face12186197.jpg
8468	:	1527974126.718	     0.196	0	0	0	0	rescalepx datasets/danbooru/face12186638.png
8469	:	1527974126.733	     0.213	0	0	0	0	rescalepx datasets/danbooru/face12186956.jpg
8470	:	1527974126.789	     0.184	0	0	0	0	rescalepx datasets/danbooru/face12186970.png
8471	:	1527974126.891	     0.205	0	0	0	0	rescalepx datasets/danbooru/face12186977.jpg
8472	:	1527974126.902	     0.245	0	0	0	0	rescalepx datasets/danbooru/face12187119.jpg
